candidateId,brand,category,rankInBrandCategory,productName,priorityScore,selectedForBatch,missingCoreFieldCount,missingFieldGroups,detailCollectionStatus,fetchStatus,domain,sourceStrategy,sourceUrl
naver-60448548145,3CE,base,3,쓰리씨이 [3CE] 핏팅 메쉬 커버 쿠션 (증)피카소 콜라보 퍼프,118.0,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.lotteimall.com,naver_live_offer_title_rule_adapter,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=3342992818&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare
naver-55465574476,에뛰드,base,3,[에뛰드] 클라우드 필터 쿠션 리필,117.97,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1087927472&vodFlag=N&prdseqnum=1087927472&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-55602055590,하트퍼센트,base,3,[하트퍼센트] 밸런싱 선 베이스 2종 -,117.97,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.musinsa.com,naver_live_offer_title_rule_adapter,https://link.musinsa.com/app/goods/5215972?utm_source=naver_jisicshopping&utm_medium=sh&source=NVSH&utm_term={keyword}&utm_content={ad_group}
naver-58190333683,더샘,base,3,더샘 쿠션 커버 퍼펙션 컨실러 리뉴 본품 리필 세트,117.94,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2593029932?sitmNo=LO2593029932_2593029933&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60675509193,라카,base,3,LAKA 본딩 커버 쿠션 5종 택1,117.88,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2712805725?sitmNo=LO2712805725_2712805726&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-57535925915,정샘물 뷰티,base,2,[정샘물뷰티] 정샘물 에센셜 스킨 누더 쿠션(본품+리필),117.2,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/34025072?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=34025072
naver-51795772490,VDL,base,2,[VDL] 커버스테인 퍼펙팅 쿠션 리필,117.08,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/35601600?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=35601600
naver-51778862856,네이밍,base,2,[올영단독기획/수부지쿠션1등] 네이밍 레이어드 핏 쿠션 기획(본품+리필),117.03,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000175954
naver-51908736116,투쿨포스쿨,base,2,투쿨포스쿨 픽싱 듀 쿠션 (본품+리필),117.0,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000200115
naver-60300308548,롬앤,base,4,[W shopping] 롬앤 누 제로 쿠션 15g (본품),115.03,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_partial,fetched,www.w-shopping.co.kr,prior_detail_adapter,http://www.w-shopping.co.kr/display/goods/21477851?mediaCode=MC44
naver-90343862992,페리페라,base,4,페리페라 톤업 쿠션 베이스 선쿠션 메이크업 필터핏 밀크,114.53,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/12799352043
naver-56212686933,웨이크메이크,base,1,[파우치 기획]웨이크메이크 워터 글로우 코팅밤(단품/기획),114.47,no,3,shade_options|color_tone_intensity|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000209147
naver-56707540212,데이지크,base,4,"데이지크 워터 베일 프라이머 40ml, 1개",114.44,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,search.shopping.naver.com,naver_live_offer_title_rule_adapter,https://search.shopping.naver.com/catalog/56707540212
naver-89204011215,컬러그램,base,4,컬러그램 긱누드 스킨 틴트 30ml SPF30 PA++ 02 톤업아이보리,114.33,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/11659500748
naver-57313710600,에스쁘아,base,1,[에스쁘아] 비글로우 볼륨 쿠션 (본품+리필),114.11,no,3,shade_options|color_tone_intensity|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/28272546?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=28272546
naver-59386908783,뮤드,base,4,한국콜마 뮤드 소프트 실키 핏 쿠션 15g(SPF50+) 본품+리필,114.08,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,search.shopping.naver.com,naver_live_offer_title_rule_adapter,https://search.shopping.naver.com/catalog/59386908783
naver-55677976727,하트퍼센트,base,4,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 1개,113.97,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.coupang.com,naver_live_offer_title_rule_adapter,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7798975163&ctag=7798975163&lptag=I24695364717&itemId=24695364717&vendorItemId=92118970234&spec=10305199
naver-58497584938,웨이크메이크,base,4,웨이크메이크 심리스 웨어 쿠션 본품+리필 기획세트,113.94,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2604552054?sitmNo=LO2604552054_2604552055&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-42909105393,클리오,base,4,클리오 하이글로우쿠션 기획세트(단품+리필)+랜덤퍼프1매,113.88,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1040242907&vodFlag=N&prdseqnum=1040242907&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-60307390608,3CE,base,4,3CE 핏팅 메쉬 쿠션(본품+리필)+핏팅 메쉬 쿠션 퍼프 2개,113.81,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2347758608?sitmNo=LO2347758608_2347758614&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-55949424649,에뛰드,base,4,[에뛰드] 클라우드 필터 쿠션 15gx2 (본품+리필),113.78,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1090352186&vodFlag=N&prdseqnum=1090352186&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-58190341144,더샘,base,4,더샘 컨실러 쿠션 커버 퍼펙션 클리어 베이지,113.75,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2593026618?sitmNo=LO2593026618_2593026619&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-52379865556,VDL,base,4,VDL 커버스테인 퍼펙팅 쿠션 리필 13g,113.72,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2420138472?sitmNo=LO2420138472_2420138473&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-60633504450,라카,base,4,라카 본딩 커버 쿠션 로지 21C,113.69,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2711031453?sitmNo=LO2711031453_2711031454&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-51420354156,네이밍,base,4,[네이밍] 레이어드 핏 쿠션 리필,113.67,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/306209987?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-60517648824,정샘물 뷰티,base,3,[정샘물뷰티] MINI 정샘물 프로래스팅 결핏 메쉬 쿠션,113.03,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/50435203?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=50435203
naver-51796034267,VDL,base,3,[VDL] 커버스테인 퍼펙팅 쿠션,112.91,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/35601367?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=35601367
naver-59322633965,네이밍,base,3,[미니쿠션] 네이밍 레이어드 핏 쿠션 미니 5g,112.84,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000249907
naver-57004226001,투쿨포스쿨,base,3,[투쿨포스쿨] 고밀착쿠션 픽싱 커버 핏 쿠션 + 스파츌러 브러쉬,112.81,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/53133378?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=53133378
naver-58032630343,롬앤,liner,1,[롬앤] [NEW/신상런칭] 한올 아이팟 라이너,111.3,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/307751209?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-44907623797,페리페라,liner,1,페리페라 [CJ단독/더블구성]스피디 펜슬 라이너 [사은]잉크글래스팅립글로스미니(랜덤),111.27,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,display.cjonstyle.com,naver_live_offer_title_rule_adapter,https://display.cjonstyle.com/p/item/2024560681?infl_cd=I0696&utm_medium=pcs&utm_source=naver
naver-51719611413,데이지크,liner,1,[데이지크] 무드 업 마스카라 롱앤컬,111.17,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/301419465?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-48002136790,에뛰드,liner,1,[1+ 1][에뛰드] 프루프 10 젤 방수 펜슬,111.06,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,with.gsshop.com,naver_live_offer_title_rule_adapter,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1056381701&vodFlag=N&prdseqnum=1056381701&utm_source=price&utm_medium=affiliate&utm_campaign=naver
naver-59662309545,더샘,liner,1,더샘 [더샘][뉴코아 울산점] 어드밴스드 파워프루프 아이라이너 01 딥 블랙,111.03,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling,not_attempted,,www.lotteimall.com,naver_live_offer_title_rule_adapter,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=3290910596&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare
naver-86402475917,VDL,liner,1,브이디엘 23MS아이파인 브로우카라,111.0,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/8857975599
naver-91072395127,라카,liner,1,[NEW] 라카 립 라이너 0.7g,110.97,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/13527884774
naver-57297840212,네이밍,liner,1,[네이밍] 퍼펙테일 아이 디자이닝 슬림 라이너,110.94,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/307415728?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
naver-55228086667,롬앤,base,5,[W shopping] 롬앤 베어 워터 쿠션 20g (본품),110.84,no,4,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,collected_partial,fetched,www.w-shopping.co.kr,prior_detail_adapter,http://www.w-shopping.co.kr/display/goods/21477849?mediaCode=MC44
naver-91136523021,뮤드,liner,1,컬러 뮤드 인스파이어 스키니 브로우 카라 10종 단품/ 285677,110.81,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,smartstore.naver.com,naver_live_offer_title_rule_adapter,https://smartstore.naver.com/main/products/13592012609
naver-60610569437,페리페라,base,5,[페리페라] 브이쉐딩 디테일 001 뉴트럴브라운,110.36,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,redirect.kurly.com,naver_live_offer_title_rule_adapter,https://redirect.kurly.com/entry?utm_source=NaverShopping&utm_medium=2001&utm_term=1002289672&dealNo=1002289671&no=1002289672&kfpartnerID=1000000
naver-60463657465,데이지크,base,5,데이지크 워터 듀이 젤 쿠션 3 colors,110.27,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.lotteon.com,naver_live_offer_title_rule_adapter,https://www.lotteon.com/p/product/LO2701849095?sitmNo=LO2701849095_2701849096&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT
naver-57918556957,클리오,base,2,클리오 킬커버 하이 글로우 쿠션(본품+리필 기획),110.23,no,3,shade_options|color_tone_intensity|suitable_selling,failed,http_error,www.oliveyoung.co.kr,do_not_retry_generic_fetch_manual_review,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000188879
naver-60508111145,컬러그램,base,5,컬러그램 긱 누드 스킨 틴트 03 라이트 베이지 1개,110.14,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.coupang.com,naver_live_offer_title_rule_adapter,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9513727525&ctag=9513727525&lptag=V95304996983&itemId=28352894255&vendorItemId=95304996983&spec=10305199
naver-55682430197,하트퍼센트,base,5,하트퍼센트 도트 온 무드 레이어 쿠션 파운데이션 21p 6개,109.97,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,link.coupang.com,naver_live_offer_title_rule_adapter,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=7798975163&ctag=7798975163&lptag=I24695364723&itemId=24695364723&vendorItemId=92118970206&spec=10305199
naver-49163489344,에스쁘아,base,2,[에스쁘아] 실크스킨/비벨벳/비글로우/비내추럴 쿠션 리필 (4종택2),109.94,no,3,shade_options|color_tone_intensity|retail_presence,failed,http_error,m.a-bly.com,do_not_retry_generic_fetch_manual_review,https://m.a-bly.com/goods/11731532?utm_source=web_naver-shopping&utm_medium=display&utm_campaign=web_naver-shopping&utm_content=11731532
naver-57609956374,뮤드,base,5,[뮤드] 소프트 실키 핏 쿠션 (본품+리필),109.91,no,5,shade_options|color_tone_intensity|finish_texture|suitable_selling|retail_presence,not_attempted,,www.wconcept.co.kr,naver_live_offer_title_rule_adapter,http://www.wconcept.co.kr/Product/305814585?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none
