priority,candidateId,brand,productName,category,targetFields,sourceUrls,allowedSourceHints,sourceAdapter,domain,robotsStatus,termsStatus,detailFetchDecision,extractedFields,phaseCStatus,blockedReason,needsManualReview
61,naver-31318154013,페리페라,페리페라 [NEW] 잉크 무드 글로이 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=1957100092&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,brand_official | oliveyoung | naver_detail | manual,lotteimall_partner_url,www.lotteimall.com,fetched,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
62,naver-46090066033,페리페라,[NEW COLOR] 페리페라 오버 블러 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1050493514&vodFlag=N&prdseqnum=1050493514&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
63,naver-45396573312,페리페라,[2EA]페리페라 잉크 무드 글로이 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1007622505&vodFlag=N&prdseqnum=1007622505&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | shadeName | shadeSource | texture,blocked,robots_disallowed,True
64,naver-46865764264,페리페라,페리페라 잉크 무드 글로이 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1006497233&vodFlag=N&prdseqnum=1006497233&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
65,naver-51634638110,페리페라,페리페라 잉크 더 에어리 벨벳 4g 6 Colors,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000121562,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish,manual_review_required,robots_fetch_failed_requires_manual_review,True
66,naver-60204735175,페리페라,페리페라 오버 블러 틴트 04 코랄랄라,lip,shadeName | colorFamily | undertone | finish | texture | intensity,https://www.lotteon.com/p/product/LO2573390989?sitmNo=LO2573390989_2573390990&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | finish | shadeName | shadeSource | texture,blocked,robots_disallowed,True
67,naver-59015966163,페리페라,[페리페라] 무드 글로이 틴트 26AD,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://www.wconcept.co.kr/Product/308266331?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,finish | shadeName | shadeSource | texture,blocked,robots_disallowed,True
68,naver-46856492574,페리페라,[2EA]페라페라 잉크 에어리벨벳(AD),lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=98630846&vodFlag=N&prdseqnum=98630846&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | shadeName | shadeSource,blocked,robots_disallowed,True
69,naver-59163859581,페리페라,[NEW COLOR] 페리페라 무드 글로이 틴트 26AD,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1106843033&vodFlag=N&prdseqnum=1106843033&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,finish | shadeName | shadeSource | texture,blocked,robots_disallowed,True
70,naver-58782654417,페리페라,[페리페라] 잉크 무드 글로이 틴트,lip,shadeName | colorFamily | undertone | finish | texture | intensity,http://www.wconcept.co.kr/Product/308168279?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,finish | texture,blocked,robots_disallowed,True
71,naver-46865944535,페리페라,[NEW COLOR] 페리페라 잉크 포켓 섀도우 팔레트,shadow,palette | colorFamily | finish | texture,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1025679446&vodFlag=N&prdseqnum=1025679446&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
72,naver-57800795317,페리페라,페리페라 올테이크 무드 라이크 팔레트,shadow,palette | colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000183970,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
73,naver-59047228208,페리페라,[애교살 스틱 증정기획] 페리페라 잉크 포켓 섀도우 팔레트 (단품/기획),shadow,palette | colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000124399,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
74,naver-40036716458,페리페라,페리페라 올테이크 무드 라이크팔레트,shadow,palette | colorFamily | finish | texture,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=1031422938&vodFlag=N&prdseqnum=1031422938&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
75,naver-46866531403,페리페라,[NEW COLOR]페리페라 올테이크 무드 팔레트,shadow,palette | colorFamily | finish | texture,http://with.gsshop.com/alia/aliaGate.gs?media=OB&ecpid=56383243&vodFlag=N&prdseqnum=56383243&utm_source=price&utm_medium=affiliate&utm_campaign=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,with.gsshop.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
76,naver-56929117727,페리페라,페리페라 올테이크 무드 팔레트 (+브러쉬 라이너 정품 증정),shadow,palette | colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000204450,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
77,naver-53902254666,페리페라,페리페라 [NEW] 페리페라 무드 인 쉐이드 아이스틱,shadow,palette | colorFamily | finish | texture,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=2950695029&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,brand_official | oliveyoung | naver_detail | manual,lotteimall_partner_url,www.lotteimall.com,fetched,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
78,naver-39670445071,페리페라,페리페라 [나잇페리프렌즈 컬렉션] 올테이크 무드 라이크 팔레트,shadow,palette | colorFamily | finish | texture,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=2235725211&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,brand_official | oliveyoung | naver_detail | manual,lotteimall_partner_url,www.lotteimall.com,fetched,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
79,naver-39672573967,페리페라,페리페라 올테이크 무드 라이크 팔레트,shadow,palette | colorFamily | finish | texture,https://display.cjonstyle.com/p/item/2014496644?infl_cd=I0696&utm_medium=pcs&utm_source=naver,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,display.cjonstyle.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
80,naver-24284481811,페리페라,페리페라 [NEW] 올테이크 무드 팔레트,shadow,palette | colorFamily | finish | texture,https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=1597646106&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,brand_official | oliveyoung | naver_detail | manual,lotteimall_partner_url,www.lotteimall.com,fetched,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
81,naver-54974062511,페리페라,[소다다방 컬렉션] 무드 핏 커버 쿠션,base,shadeName | undertone | finish | coverage | skinTypeTags,https://clubclio.co.kr/shop/goodsView/0000006126,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,clubclio.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | texture,manual_review_required,terms_not_configured,True
82,naver-60610564179,페리페라,[페리페라] 브이쉐딩 디테일 002 소프트애쉬,base,shadeName | undertone | finish | coverage | skinTypeTags,https://redirect.kurly.com/entry?utm_source=NaverShopping&utm_medium=2001&utm_term=1002289672&dealNo=1002289670&no=1002289672&kfpartnerID=1000000,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,redirect.kurly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
83,naver-56910537359,페리페라,[페리페라] 페리페라 필터 핏 밀크 톤업 쿠션 12g,base,shadeName | undertone | finish | coverage | skinTypeTags,http://gate.halfclub.com/naver?site_cd=1&type=detail_pcode&p1=P406572692&partnerid=naverdb,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,gate.halfclub.com,fetch_failed_requires_manual_review,not_configured,manual_review_required_before_detail_fetch,texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
84,naver-90343862992,페리페라,페리페라 톤업 쿠션 베이스 선쿠션 메이크업 필터핏 밀크,base,shadeName | undertone | finish | coverage | skinTypeTags,https://smartstore.naver.com/main/products/12799352043,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
85,naver-60610569437,페리페라,[페리페라] 브이쉐딩 디테일 001 뉴트럴브라운,base,shadeName | undertone | finish | coverage | skinTypeTags,https://redirect.kurly.com/entry?utm_source=NaverShopping&utm_medium=2001&utm_term=1002289672&dealNo=1002289671&no=1002289672&kfpartnerID=1000000,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,redirect.kurly.com,fetched,not_configured,manual_review_required_before_detail_fetch,colorFamily | undertone,blocked,robots_disallowed,True
86,naver-48388339219,페리페라,[페리페라] 후 공진향 미 벨벳 파운데이션 팩트,base,shadeName | undertone | finish | coverage | skinTypeTags,http://gate.halfclub.com/naver?site_cd=1&type=detail_pcode&p1=P364714990&partnerid=naverdb,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,gate.halfclub.com,fetch_failed_requires_manual_review,not_configured,manual_review_required_before_detail_fetch,finish | texture,manual_review_required,robots_fetch_failed_requires_manual_review,True
87,naver-59067417236,페리페라,페리페라 무드 핏 커버 쿠션 본품 03 내추럴핏,base,shadeName | undertone | finish | coverage | skinTypeTags,https://www.lotteon.com/p/product/LO2627812281?sitmNo=LO2627812281_2627812282&ch_no=100065&ch_dtl_no=1000030&entryPoint=pcs&dp_infw_cd=CHT,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.lotteon.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | shadeName | shadeSource | texture,blocked,robots_disallowed,True
88,naver-90245496593,페리페라,페리페라 무드 핏 커버 쿠션 본품 03 내추럴핏,base,shadeName | undertone | finish | coverage | skinTypeTags,https://smartstore.naver.com/main/products/12700985669,brand_official | oliveyoung | naver_detail | manual,naver_shopping_url,smartstore.naver.com,fetched,not_configured,manual_review_required_before_detail_fetch,coverage | shadeName | shadeSource | texture,blocked,robots_disallowed,True
89,naver-60610570188,페리페라,[페리페라] 브이쉐딩 디테일 003 그레이쉬쿨,base,shadeName | undertone | finish | coverage | skinTypeTags,https://redirect.kurly.com/entry?utm_source=NaverShopping&utm_medium=2001&utm_term=1002289672&dealNo=1002289669&no=1002289672&kfpartnerID=1000000,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,redirect.kurly.com,fetched,not_configured,manual_review_required_before_detail_fetch,,blocked,robots_disallowed,True
90,naver-58812059164,페리페라,[페리페라] 필터 핏 밀크 톤업쿠션,base,shadeName | undertone | finish | coverage | skinTypeTags,http://www.wconcept.co.kr/Product/308184201?adfrom=naver_ep&utm_source=naver&utm_medium=pcs&utm_campaign=WCONCEPT&utm_content=none&utm_term=none,brand_official | oliveyoung | naver_detail | manual,unknown_partner_url,www.wconcept.co.kr,fetched,not_configured,manual_review_required_before_detail_fetch,texture,blocked,robots_disallowed,True
91,naver-59404539686,페리페라,페리페라 블러리 톡 치크 5 Colors (+미니치크 증정 기획),cheek,colorFamily | finish | texture,https://www.oliveyoung.co.kr/store/common/partner.do?chlNo=1&chlDtlNo=1&utm_source=naver&utm_medium=shopping_ep&utm_campaign=onpro_ep_product_0101_1231&utm_content=pc_price&sndType=goods&sndVal=A000000249488,brand_official | oliveyoung | naver_detail | manual,oliveyoung_partner_url,www.oliveyoung.co.kr,fetch_failed_requires_manual_review,fetch_failed_requires_manual_review,manual_review_required_before_detail_fetch,finish,manual_review_required,robots_fetch_failed_requires_manual_review,True
